complaint_id,reported_at,fraud_type,reported_amount,state,district,reporting_channel,victim_entity_id,initial_priority,data_classification
CMP-002433,2026-04-10T20:58:12+00:00,Phishing,25260.9,Tamil Nadu,Chennai,Bank Referral,ENT-008928,LOW,SYNTHETIC
CMP-002434,2026-05-08T08:30:42+00:00,Phishing,14079.13,West Bengal,Kolkata,Citizen App,ENT-000001,LOW,SYNTHETIC
CMP-002435,2026-04-16T05:59:28+00:00,Investment,9244.31,Madhya Pradesh,Jabalpur,Bank Referral,ENT-004424,MEDIUM,SYNTHETIC
CMP-002436,2026-02-21T18:35:31+00:00,Impersonation,10914.46,Maharashtra,Nashik,1930,ENT-005119,LOW,SYNTHETIC
CMP-002437,2026-04-04T22:53:09+00:00,Impersonation,40514.56,West Bengal,North 24 Parganas,Police Station,ENT-011670,LOW,SYNTHETIC
CMP-002438,2026-04-19T11:56:47+00:00,Card Fraud,5050.68,West Bengal,Howrah,Bank Referral,ENT-008305,MEDIUM,SYNTHETIC
CMP-002439,2026-01-06T18:54:05+00:00,Card Fraud,22388.61,Delhi,West Delhi,Citizen App,ENT-005886,LOW,SYNTHETIC
CMP-002440,2026-01-26T13:40:17+00:00,Marketplace,12409.84,Tamil Nadu,Coimbatore,Bank Referral,ENT-011277,MEDIUM,SYNTHETIC
CMP-002441,2026-06-29T19:43:01+00:00,Impersonation,26005.8,Delhi,West Delhi,Citizen App,ENT-009855,LOW,SYNTHETIC
CMP-002442,2026-06-25T12:29:32+00:00,Loan Scam,5308.18,Bihar,Patna,1930,ENT-000943,LOW,SYNTHETIC
CMP-002443,2026-01-18T12:29:21+00:00,Investment,7497.32,Bihar,Bhagalpur,Portal,ENT-002330,HIGH,SYNTHETIC
CMP-002444,2026-06-05T14:44:10+00:00,Investment,23252.85,Telangana,Hyderabad,Bank Referral,ENT-010155,HIGH,SYNTHETIC
CMP-002445,2026-05-11T17:16:38+00:00,Investment,11539.57,Delhi,New Delhi,1930,ENT-006450,LOW,SYNTHETIC
CMP-002446,2026-03-04T08:19:56+00:00,Card Fraud,6182.94,Madhya Pradesh,Bhopal,Police Station,ENT-003450,HIGH,SYNTHETIC
CMP-002447,2026-01-04T15:40:44+00:00,Phishing,5497.34,Bihar,Bhagalpur,Portal,ENT-006592,MEDIUM,SYNTHETIC
CMP-002448,2026-06-28T05:23:41+00:00,Phishing,9632.88,Delhi,West Delhi,Citizen App,ENT-002759,HIGH,SYNTHETIC
CMP-002449,2026-02-24T19:51:08+00:00,Investment,12584.32,Madhya Pradesh,Jabalpur,Bank Referral,ENT-011223,HIGH,SYNTHETIC
CMP-002450,2026-03-02T21:30:51+00:00,Phishing,11857.87,West Bengal,Kolkata,Bank Referral,ENT-002013,MEDIUM,SYNTHETIC
CMP-002451,2026-01-23T17:01:27+00:00,Impersonation,3984.25,Maharashtra,Pune,Police Station,ENT-005987,LOW,SYNTHETIC
CMP-002452,2026-06-21T10:08:50+00:00,Investment,3205.82,Tamil Nadu,Madurai,Police Station,ENT-005167,HIGH,SYNTHETIC
CMP-002453,2026-01-12T02:48:57+00:00,Phishing,23165.86,Maharashtra,Thane,Citizen App,ENT-001760,MEDIUM,SYNTHETIC
CMP-002454,2026-04-19T06:21:14+00:00,Marketplace,9992.56,Telangana,Nizamabad,Portal,ENT-003874,HIGH,SYNTHETIC
CMP-002455,2026-06-08T00:46:52+00:00,Investment,56388.6,Tamil Nadu,Madurai,Citizen App,ENT-002011,HIGH,SYNTHETIC
CMP-002456,2026-01-04T16:52:07+00:00,Remote Access,11676.36,Uttar Pradesh,Gautam Buddha Nagar,Portal,ENT-007883,MEDIUM,SYNTHETIC
CMP-002457,2026-06-27T02:45:23+00:00,Phishing,18146.94,Bihar,Muzaffarpur,Police Station,ENT-011364,HIGH,SYNTHETIC
CMP-002458,2026-06-11T11:13:05+00:00,Marketplace,2960.31,Delhi,North East Delhi,Police Station,ENT-004385,HIGH,SYNTHETIC
CMP-002459,2026-03-01T14:25:48+00:00,Impersonation,1164.82,Rajasthan,Udaipur,Portal,ENT-000595,HIGH,SYNTHETIC
CMP-002460,2026-02-27T18:36:50+00:00,Phishing,34155.56,Maharashtra,Pune,Police Station,ENT-003745,HIGH,SYNTHETIC
CMP-002461,2026-06-21T06:26:12+00:00,Remote Access,2349.29,West Bengal,Howrah,Police Station,ENT-000800,MEDIUM,SYNTHETIC
CMP-002462,2026-02-10T21:46:23+00:00,Loan Scam,8421.76,Maharashtra,Pune,Police Station,ENT-004861,MEDIUM,SYNTHETIC
CMP-002463,2026-03-15T13:52:26+00:00,UPI,8765.18,Rajasthan,Udaipur,Bank Referral,ENT-010610,LOW,SYNTHETIC
CMP-002464,2026-01-26T00:39:45+00:00,Card Fraud,80125.47,Telangana,Hyderabad,Police Station,ENT-011192,LOW,SYNTHETIC
CMP-002465,2026-03-27T14:02:52+00:00,Phishing,25712.31,Tamil Nadu,Chennai,1930,ENT-002948,HIGH,SYNTHETIC
CMP-002466,2026-03-03T11:43:09+00:00,Card Fraud,16932.86,Telangana,Warangal,Bank Referral,ENT-003776,MEDIUM,SYNTHETIC
CMP-002467,2026-01-12T05:59:25+00:00,Loan Scam,13410.37,Karnataka,Mysuru,Police Station,ENT-007047,HIGH,SYNTHETIC
CMP-002468,2026-02-16T01:17:06+00:00,Impersonation,12717.42,Bihar,Bhagalpur,Portal,ENT-010399,MEDIUM,SYNTHETIC
CMP-002469,2026-04-04T20:14:26+00:00,Impersonation,5554.64,Madhya Pradesh,Bhopal,Citizen App,ENT-006246,HIGH,SYNTHETIC
CMP-002470,2026-04-10T17:23:02+00:00,UPI,10327.78,Rajasthan,Kota,1930,ENT-011135,LOW,SYNTHETIC
CMP-002471,2026-03-09T02:30:18+00:00,UPI,30283.14,Rajasthan,Jodhpur,Bank Referral,ENT-004724,HIGH,SYNTHETIC
CMP-002472,2026-04-22T14:31:19+00:00,UPI,3094.85,Delhi,West Delhi,Police Station,ENT-008762,HIGH,SYNTHETIC
CMP-002473,2026-05-22T01:38:41+00:00,UPI,8671.32,Karnataka,Mangaluru,Portal,ENT-009174,HIGH,SYNTHETIC
CMP-002474,2026-03-18T03:05:46+00:00,Remote Access,13197.53,Bihar,Gaya,Bank Referral,ENT-000988,LOW,SYNTHETIC
CMP-002475,2026-04-18T02:07:26+00:00,Card Fraud,5301.68,Tamil Nadu,Coimbatore,Portal,ENT-011239,LOW,SYNTHETIC
CMP-002476,2026-03-08T04:02:24+00:00,Phishing,76123.84,Telangana,Hyderabad,Portal,ENT-005461,LOW,SYNTHETIC
CMP-002477,2026-02-20T21:40:01+00:00,Loan Scam,3092.89,Bihar,Patna,Bank Referral,ENT-002939,LOW,SYNTHETIC
CMP-002478,2026-01-09T04:00:22+00:00,Impersonation,52120.04,Maharashtra,Nagpur,Citizen App,ENT-010400,MEDIUM,SYNTHETIC
CMP-002479,2026-03-19T03:47:05+00:00,Phishing,3470.96,Karnataka,Bengaluru Urban,Citizen App,ENT-004302,LOW,SYNTHETIC
CMP-002480,2026-05-12T05:23:46+00:00,Remote Access,27899.84,Madhya Pradesh,Bhopal,Police Station,ENT-006304,HIGH,SYNTHETIC
CMP-002481,2026-01-12T01:48:35+00:00,Phishing,24759.5,Madhya Pradesh,Jabalpur,1930,ENT-004559,MEDIUM,SYNTHETIC
CMP-002482,2026-04-09T09:23:40+00:00,Investment,3231.97,Bihar,Bhagalpur,1930,ENT-007854,MEDIUM,SYNTHETIC
CMP-002483,2026-02-12T00:20:44+00:00,Card Fraud,8085.89,Maharashtra,Pune,Citizen App,ENT-009113,HIGH,SYNTHETIC
CMP-002484,2026-04-23T07:52:56+00:00,UPI,10692.72,Madhya Pradesh,Bhopal,Police Station,ENT-010255,MEDIUM,SYNTHETIC
CMP-002485,2026-04-04T21:40:35+00:00,Marketplace,20515.68,Delhi,South East Delhi,Bank Referral,ENT-005958,HIGH,SYNTHETIC
CMP-002486,2026-02-23T03:29:56+00:00,Investment,1652.14,Delhi,New Delhi,Bank Referral,ENT-009921,LOW,SYNTHETIC
CMP-002487,2026-04-01T11:20:31+00:00,Card Fraud,5054.58,Telangana,Warangal,Portal,ENT-006915,LOW,SYNTHETIC
CMP-002488,2026-05-04T06:49:33+00:00,Loan Scam,10786.75,Uttar Pradesh,Kanpur Nagar,Police Station,ENT-006148,HIGH,SYNTHETIC
CMP-002489,2026-05-06T01:44:26+00:00,Investment,5179.85,Telangana,Nizamabad,Bank Referral,ENT-009077,LOW,SYNTHETIC
CMP-002490,2026-03-21T09:46:54+00:00,UPI,29817.66,Madhya Pradesh,Bhopal,Portal,ENT-003129,MEDIUM,SYNTHETIC
CMP-002491,2026-04-25T22:19:46+00:00,Card Fraud,6353.85,West Bengal,North 24 Parganas,Police Station,ENT-009955,LOW,SYNTHETIC
CMP-002492,2026-04-30T13:31:55+00:00,Card Fraud,750000.0,Telangana,Hyderabad,Police Station,ENT-009836,MEDIUM,SYNTHETIC
CMP-002493,2026-05-01T11:42:31+00:00,Phishing,15035.05,Tamil Nadu,Coimbatore,Police Station,ENT-003091,LOW,SYNTHETIC
CMP-002494,2026-03-25T13:27:14+00:00,Loan Scam,54451.05,Maharashtra,Nashik,Police Station,ENT-008711,HIGH,SYNTHETIC
CMP-002495,2026-01-15T21:06:36+00:00,Loan Scam,6847.45,Maharashtra,Pune,Portal,ENT-001052,HIGH,SYNTHETIC
CMP-002496,2026-04-09T04:18:39+00:00,Remote Access,40685.27,Maharashtra,Pune,Citizen App,ENT-001855,MEDIUM,SYNTHETIC
CMP-002497,2026-06-11T15:10:35+00:00,Remote Access,4519.72,Bihar,Muzaffarpur,Citizen App,ENT-011253,LOW,SYNTHETIC
CMP-002498,2026-06-18T20:34:28+00:00,Investment,11189.02,Karnataka,Mangaluru,Portal,ENT-011931,HIGH,SYNTHETIC
CMP-002499,2026-06-10T11:08:13+00:00,UPI,98188.99,Maharashtra,Mumbai,Portal,ENT-010268,MEDIUM,SYNTHETIC
CMP-002500,2026-02-25T04:24:54+00:00,Impersonation,6217.94,Maharashtra,Mumbai,1930,ENT-005487,LOW,SYNTHETIC
CMP-002501,2026-01-05T08:42:42+00:00,Card Fraud,13898.69,Maharashtra,Pune,1930,ENT-008085,LOW,SYNTHETIC
CMP-002502,2026-06-11T10:39:29+00:00,UPI,7872.69,Maharashtra,Thane,Citizen App,ENT-007213,HIGH,SYNTHETIC
CMP-002503,2026-02-27T00:57:55+00:00,Phishing,4375.7,Bihar,Patna,1930,ENT-006955,LOW,SYNTHETIC
CMP-002504,2026-04-15T22:46:28+00:00,UPI,73378.1,West Bengal,North 24 Parganas,1930,ENT-008952,HIGH,SYNTHETIC
CMP-002505,2026-05-26T09:37:06+00:00,Impersonation,26054.25,Rajasthan,Jodhpur,Portal,ENT-007240,LOW,SYNTHETIC
CMP-002506,2026-01-16T08:26:55+00:00,Impersonation,35344.91,Delhi,New Delhi,Portal,ENT-001678,LOW,SYNTHETIC
CMP-002507,2026-01-24T12:06:00+00:00,Loan Scam,14153.2,Bihar,Muzaffarpur,1930,ENT-009154,LOW,SYNTHETIC
CMP-002508,2026-04-25T03:22:55+00:00,Loan Scam,2005.06,Madhya Pradesh,Bhopal,Citizen App,ENT-010276,LOW,SYNTHETIC
CMP-002509,2026-04-25T13:32:29+00:00,Marketplace,10398.87,Karnataka,Bengaluru Urban,Bank Referral,ENT-005859,LOW,SYNTHETIC
CMP-002510,2026-02-01T21:17:28+00:00,Card Fraud,22773.7,Delhi,West Delhi,Police Station,ENT-011216,HIGH,SYNTHETIC
CMP-002511,2026-01-06T06:24:13+00:00,Card Fraud,101081.46,Delhi,South East Delhi,Bank Referral,ENT-000333,HIGH,SYNTHETIC
CMP-002512,2026-02-19T10:02:58+00:00,Remote Access,31401.15,Tamil Nadu,Chennai,1930,ENT-010658,MEDIUM,SYNTHETIC
CMP-002513,2026-04-30T11:01:22+00:00,Investment,12825.36,Delhi,New Delhi,1930,ENT-003869,MEDIUM,SYNTHETIC
CMP-002514,2026-04-13T14:52:20+00:00,Marketplace,21474.02,Telangana,Hyderabad,Citizen App,ENT-004228,MEDIUM,SYNTHETIC
CMP-002515,2026-05-02T23:25:07+00:00,Loan Scam,12252.77,Bihar,Muzaffarpur,Citizen App,ENT-003603,HIGH,SYNTHETIC
CMP-002516,2026-06-03T05:29:32+00:00,Remote Access,34772.58,Maharashtra,Mumbai,Portal,ENT-006247,LOW,SYNTHETIC
CMP-002517,2026-03-21T12:25:00+00:00,Card Fraud,3140.0,West Bengal,Kolkata,Bank Referral,ENT-001644,HIGH,SYNTHETIC
CMP-002518,2026-05-10T02:25:19+00:00,Remote Access,3730.13,Karnataka,Mangaluru,Bank Referral,ENT-005918,MEDIUM,SYNTHETIC
CMP-002519,2026-01-06T00:08:24+00:00,Marketplace,6348.19,Telangana,Hyderabad,Citizen App,ENT-005671,MEDIUM,SYNTHETIC
CMP-002520,2026-05-14T09:40:08+00:00,UPI,9616.23,Uttar Pradesh,Gautam Buddha Nagar,1930,ENT-001014,LOW,SYNTHETIC
CMP-002521,2026-05-31T20:53:09+00:00,Card Fraud,26646.34,Bihar,Patna,Citizen App,ENT-001787,HIGH,SYNTHETIC
CMP-002522,2026-06-19T07:38:15+00:00,Card Fraud,10122.01,Delhi,South East Delhi,Bank Referral,ENT-001281,LOW,SYNTHETIC
CMP-002523,2026-03-27T02:33:03+00:00,Impersonation,34517.6,Bihar,Muzaffarpur,Citizen App,ENT-004847,HIGH,SYNTHETIC
CMP-002524,2026-02-14T15:14:13+00:00,UPI,12354.15,Karnataka,Bengaluru Urban,Citizen App,ENT-006433,LOW,SYNTHETIC
CMP-002525,2026-04-01T20:43:54+00:00,Phishing,19298.05,Rajasthan,Jodhpur,Police Station,ENT-002402,LOW,SYNTHETIC
CMP-002526,2026-02-27T19:38:23+00:00,Phishing,23931.02,Madhya Pradesh,Jabalpur,Citizen App,ENT-008807,MEDIUM,SYNTHETIC
CMP-002527,2026-06-11T13:51:17+00:00,Remote Access,7828.09,Delhi,North East Delhi,Bank Referral,ENT-005696,LOW,SYNTHETIC
CMP-002528,2026-01-09T19:47:37+00:00,Card Fraud,4436.47,Bihar,Patna,1930,ENT-003303,HIGH,SYNTHETIC
CMP-002529,2026-02-23T19:29:24+00:00,Phishing,4364.64,Rajasthan,Jodhpur,Bank Referral,ENT-004411,MEDIUM,SYNTHETIC
CMP-002530,2026-05-24T03:33:53+00:00,Loan Scam,7352.26,Bihar,Gaya,1930,ENT-010318,HIGH,SYNTHETIC
CMP-002531,2026-05-31T15:18:19+00:00,Impersonation,26557.69,Rajasthan,Udaipur,Citizen App,ENT-005962,LOW,SYNTHETIC
CMP-002532,2026-06-15T20:35:25+00:00,Remote Access,15183.21,Rajasthan,Udaipur,Police Station,ENT-008139,HIGH,SYNTHETIC
CMP-002533,2026-04-14T01:28:05+00:00,Marketplace,16409.45,Karnataka,Mysuru,1930,ENT-000763,MEDIUM,SYNTHETIC
CMP-002534,2026-06-22T10:41:05+00:00,UPI,57631.61,Karnataka,Mangaluru,1930,ENT-003125,MEDIUM,SYNTHETIC
CMP-002535,2026-04-20T04:31:06+00:00,Remote Access,7126.2,West Bengal,Kolkata,Police Station,ENT-007861,LOW,SYNTHETIC
CMP-002536,2026-05-14T00:12:09+00:00,Marketplace,28084.79,Uttar Pradesh,Kanpur Nagar,Police Station,ENT-002212,LOW,SYNTHETIC
CMP-002537,2026-02-02T06:49:40+00:00,Phishing,74713.64,Telangana,Hyderabad,Portal,ENT-000142,MEDIUM,SYNTHETIC
CMP-002538,2026-05-12T04:40:04+00:00,Marketplace,2264.33,Delhi,North East Delhi,Bank Referral,ENT-002641,HIGH,SYNTHETIC
CMP-002539,2026-04-12T12:37:52+00:00,Loan Scam,5543.15,Tamil Nadu,Coimbatore,1930,ENT-010770,HIGH,SYNTHETIC
CMP-002540,2026-02-27T18:09:36+00:00,Loan Scam,2494.89,Telangana,Nizamabad,Citizen App,ENT-006630,LOW,SYNTHETIC
CMP-002541,2026-06-15T23:13:26+00:00,Marketplace,86813.32,Bihar,Bhagalpur,Citizen App,ENT-005942,MEDIUM,SYNTHETIC
CMP-002542,2026-05-05T08:14:13+00:00,Marketplace,35927.84,Uttar Pradesh,Jaunpur,Citizen App,ENT-003678,LOW,SYNTHETIC
CMP-002543,2026-04-03T01:30:21+00:00,Remote Access,59914.36,Delhi,New Delhi,Bank Referral,ENT-009795,HIGH,SYNTHETIC
CMP-002544,2026-06-05T08:53:21+00:00,Impersonation,18116.3,Uttar Pradesh,Gautam Buddha Nagar,Portal,ENT-005392,LOW,SYNTHETIC
CMP-002545,2026-06-23T07:35:51+00:00,Marketplace,63549.26,Bihar,Bhagalpur,Bank Referral,ENT-007802,LOW,SYNTHETIC
CMP-002546,2026-03-06T00:29:19+00:00,Card Fraud,30936.8,Madhya Pradesh,Bhopal,Portal,ENT-008324,MEDIUM,SYNTHETIC
CMP-002547,2026-04-03T05:13:19+00:00,Loan Scam,18124.4,Bihar,Patna,Police Station,ENT-004959,HIGH,SYNTHETIC
CMP-002548,2026-01-16T01:36:00+00:00,UPI,49467.36,Maharashtra,Pune,Portal,ENT-001609,MEDIUM,SYNTHETIC
CMP-002549,2026-06-28T15:01:17+00:00,UPI,10728.53,Telangana,Warangal,Bank Referral,ENT-003799,LOW,SYNTHETIC
CMP-002550,2026-03-28T10:20:04+00:00,Marketplace,22605.91,Bihar,Gaya,Bank Referral,ENT-005608,MEDIUM,SYNTHETIC
CMP-002551,2026-04-22T18:47:38+00:00,Marketplace,26263.94,West Bengal,Howrah,Portal,ENT-002082,HIGH,SYNTHETIC
CMP-002552,2026-01-30T17:36:35+00:00,UPI,44113.84,Telangana,Warangal,Police Station,ENT-007265,HIGH,SYNTHETIC
CMP-002553,2026-01-07T13:31:33+00:00,Phishing,18241.0,Maharashtra,Nagpur,Police Station,ENT-007382,LOW,SYNTHETIC
CMP-002554,2026-06-29T01:23:41+00:00,Loan Scam,9257.42,Karnataka,Bengaluru Urban,Portal,ENT-007220,HIGH,SYNTHETIC
CMP-002555,2026-05-23T20:36:09+00:00,Loan Scam,3383.6,Karnataka,Bengaluru Urban,1930,ENT-008498,HIGH,SYNTHETIC
CMP-002556,2026-01-03T01:10:20+00:00,Card Fraud,83800.73,Bihar,Muzaffarpur,Police Station,ENT-008845,HIGH,SYNTHETIC
CMP-002557,2026-05-05T01:20:36+00:00,Marketplace,3619.41,Madhya Pradesh,Bhopal,Bank Referral,ENT-006172,HIGH,SYNTHETIC
CMP-002558,2026-04-29T18:04:25+00:00,Loan Scam,29892.74,Telangana,Warangal,Police Station,ENT-009696,MEDIUM,SYNTHETIC
CMP-002559,2026-04-06T09:52:31+00:00,UPI,32452.99,Tamil Nadu,Coimbatore,1930,ENT-011566,HIGH,SYNTHETIC
CMP-002560,2026-05-30T17:20:05+00:00,Card Fraud,2586.07,Tamil Nadu,Chennai,Citizen App,ENT-000532,LOW,SYNTHETIC
CMP-002561,2026-06-16T17:34:49+00:00,Card Fraud,3682.99,West Bengal,Kolkata,1930,ENT-004509,LOW,SYNTHETIC
CMP-002562,2026-01-25T10:36:42+00:00,Marketplace,683.66,Madhya Pradesh,Jabalpur,Bank Referral,ENT-007039,MEDIUM,SYNTHETIC
CMP-002563,2026-02-17T18:10:49+00:00,Investment,9025.55,Rajasthan,Jodhpur,Portal,ENT-002838,HIGH,SYNTHETIC
CMP-002564,2026-01-13T18:50:07+00:00,Investment,24170.86,Maharashtra,Pune,Bank Referral,ENT-005633,LOW,SYNTHETIC
CMP-002565,2026-04-17T14:40:35+00:00,Marketplace,11149.85,Delhi,West Delhi,Bank Referral,ENT-009827,MEDIUM,SYNTHETIC
CMP-002566,2026-02-07T15:01:12+00:00,Marketplace,4708.78,Rajasthan,Udaipur,Bank Referral,ENT-011572,LOW,SYNTHETIC
CMP-002567,2026-05-02T21:46:13+00:00,Card Fraud,8950.0,Rajasthan,Jodhpur,Citizen App,ENT-004370,LOW,SYNTHETIC
CMP-002568,2026-06-13T07:35:30+00:00,UPI,5539.24,Bihar,Muzaffarpur,Portal,ENT-010989,LOW,SYNTHETIC
CMP-002569,2026-01-10T17:20:04+00:00,Impersonation,51047.88,Telangana,Warangal,Police Station,ENT-011358,HIGH,SYNTHETIC
CMP-002570,2026-04-19T10:43:34+00:00,Card Fraud,23615.81,Bihar,Gaya,Citizen App,ENT-011584,LOW,SYNTHETIC
CMP-002571,2026-06-24T05:08:13+00:00,UPI,2393.18,Karnataka,Mangaluru,Citizen App,ENT-007758,MEDIUM,SYNTHETIC
CMP-002572,2026-06-25T14:05:30+00:00,Remote Access,27029.85,Rajasthan,Udaipur,Bank Referral,ENT-004295,LOW,SYNTHETIC
CMP-002573,2026-01-21T15:05:34+00:00,UPI,16206.08,Rajasthan,Udaipur,Portal,ENT-006434,HIGH,SYNTHETIC
CMP-002574,2026-04-08T07:39:45+00:00,Remote Access,1810.39,Tamil Nadu,Madurai,Police Station,ENT-010410,LOW,SYNTHETIC
CMP-002575,2026-01-28T11:00:33+00:00,Impersonation,2674.83,Rajasthan,Jaipur,Citizen App,ENT-000549,HIGH,SYNTHETIC
CMP-002576,2026-05-20T23:23:48+00:00,Phishing,16314.77,Karnataka,Mangaluru,1930,ENT-007491,HIGH,SYNTHETIC
CMP-002577,2026-06-24T02:03:03+00:00,Remote Access,16263.4,Karnataka,Mysuru,Police Station,ENT-001406,MEDIUM,SYNTHETIC
CMP-002578,2026-06-14T22:09:30+00:00,Marketplace,5594.84,Rajasthan,Kota,Portal,ENT-011823,MEDIUM,SYNTHETIC
CMP-002579,2026-04-11T00:56:58+00:00,Impersonation,49656.71,West Bengal,North 24 Parganas,Bank Referral,ENT-003245,HIGH,SYNTHETIC
CMP-002580,2026-05-20T14:09:24+00:00,Investment,47035.67,Madhya Pradesh,Indore,Police Station,ENT-010190,LOW,SYNTHETIC
CMP-002581,2026-01-28T17:34:27+00:00,Marketplace,25745.68,Delhi,South East Delhi,Police Station,ENT-002763,HIGH,SYNTHETIC
CMP-002582,2026-03-21T04:30:24+00:00,Remote Access,8190.89,Madhya Pradesh,Indore,Citizen App,ENT-008364,LOW,SYNTHETIC
CMP-002583,2026-06-20T10:07:21+00:00,Phishing,1743.95,West Bengal,Howrah,Police Station,ENT-004356,HIGH,SYNTHETIC
CMP-002584,2026-06-12T08:44:33+00:00,UPI,7697.57,Uttar Pradesh,Kanpur Nagar,Bank Referral,ENT-000282,HIGH,SYNTHETIC
CMP-002585,2026-04-13T15:27:38+00:00,Loan Scam,8503.22,Uttar Pradesh,Gautam Buddha Nagar,Portal,ENT-008577,MEDIUM,SYNTHETIC
CMP-002586,2026-06-14T22:20:25+00:00,UPI,3328.03,Delhi,North East Delhi,Bank Referral,ENT-007279,LOW,SYNTHETIC
CMP-002587,2026-01-09T00:57:02+00:00,Investment,9448.34,Telangana,Warangal,Police Station,ENT-000305,MEDIUM,SYNTHETIC
CMP-002588,2026-06-05T06:30:46+00:00,Investment,1473.61,Tamil Nadu,Madurai,Portal,ENT-006123,LOW,SYNTHETIC
CMP-002589,2026-02-25T21:00:30+00:00,UPI,7612.2,Tamil Nadu,Madurai,Police Station,ENT-001682,HIGH,SYNTHETIC
CMP-002590,2026-01-19T00:16:27+00:00,Phishing,26801.61,Uttar Pradesh,Varanasi,1930,ENT-004918,MEDIUM,SYNTHETIC
CMP-002591,2026-04-11T21:36:37+00:00,Card Fraud,11904.01,Uttar Pradesh,Jaunpur,Bank Referral,ENT-000228,LOW,SYNTHETIC
CMP-002592,2026-02-26T10:05:49+00:00,Marketplace,4771.03,Karnataka,Mangaluru,Citizen App,ENT-007667,HIGH,SYNTHETIC
CMP-002593,2026-04-18T06:55:46+00:00,Loan Scam,5078.45,Bihar,Gaya,Bank Referral,ENT-004159,MEDIUM,SYNTHETIC
CMP-002594,2026-06-27T10:11:46+00:00,Marketplace,51193.89,Maharashtra,Nagpur,Bank Referral,ENT-001061,MEDIUM,SYNTHETIC
CMP-002595,2026-04-07T04:20:13+00:00,Marketplace,32440.54,Tamil Nadu,Madurai,Bank Referral,ENT-009566,LOW,SYNTHETIC
CMP-002596,2026-06-06T13:31:24+00:00,Card Fraud,17001.15,Rajasthan,Jodhpur,Police Station,ENT-007747,HIGH,SYNTHETIC
CMP-002597,2026-05-07T02:29:46+00:00,Loan Scam,34128.88,Karnataka,Mysuru,Bank Referral,ENT-003829,HIGH,SYNTHETIC
CMP-002598,2026-05-07T17:04:24+00:00,UPI,1565.06,Karnataka,Mangaluru,Portal,ENT-003945,MEDIUM,SYNTHETIC
CMP-002599,2026-02-06T19:07:15+00:00,Phishing,50859.67,Delhi,West Delhi,Citizen App,ENT-001211,HIGH,SYNTHETIC
CMP-002600,2026-02-17T22:55:27+00:00,UPI,30603.37,Maharashtra,Pune,1930,ENT-011507,HIGH,SYNTHETIC
CMP-002601,2026-01-06T01:30:57+00:00,Marketplace,14663.98,Tamil Nadu,Chennai,1930,ENT-006385,LOW,SYNTHETIC
CMP-002602,2026-06-01T16:11:25+00:00,Card Fraud,4643.02,Karnataka,Bengaluru Urban,1930,ENT-011439,HIGH,SYNTHETIC
CMP-002603,2026-01-27T18:30:05+00:00,Phishing,10228.2,Bihar,Patna,Portal,ENT-000857,HIGH,SYNTHETIC
CMP-002604,2026-05-01T14:35:45+00:00,Investment,47514.78,Uttar Pradesh,Jaunpur,Police Station,ENT-004912,HIGH,SYNTHETIC
CMP-002605,2026-02-05T04:20:24+00:00,Loan Scam,23248.34,Madhya Pradesh,Jabalpur,Citizen App,ENT-001205,LOW,SYNTHETIC
CMP-002606,2026-06-24T13:17:39+00:00,Card Fraud,114805.12,Delhi,South East Delhi,1930,ENT-011492,HIGH,SYNTHETIC
CMP-002607,2026-02-22T23:54:18+00:00,Marketplace,6241.06,Madhya Pradesh,Jabalpur,Bank Referral,ENT-006766,HIGH,SYNTHETIC
CMP-002608,2026-03-16T14:13:39+00:00,Investment,3816.75,Karnataka,Bengaluru Urban,Bank Referral,ENT-008540,HIGH,SYNTHETIC
CMP-002609,2026-04-02T21:51:37+00:00,Remote Access,6535.02,Delhi,West Delhi,Citizen App,ENT-006565,LOW,SYNTHETIC
CMP-002610,2026-01-13T19:57:00+00:00,UPI,73442.63,Telangana,Hyderabad,1930,ENT-001155,LOW,SYNTHETIC
CMP-002611,2026-05-09T08:49:29+00:00,UPI,9309.58,Rajasthan,Udaipur,Bank Referral,ENT-010261,HIGH,SYNTHETIC
CMP-002612,2026-04-04T00:47:59+00:00,Impersonation,7557.14,Maharashtra,Pune,Police Station,ENT-009714,MEDIUM,SYNTHETIC
CMP-002613,2026-05-22T20:43:26+00:00,Remote Access,20443.16,Karnataka,Bengaluru Urban,Bank Referral,ENT-007317,MEDIUM,SYNTHETIC
CMP-002614,2026-05-28T17:13:50+00:00,UPI,18131.47,Rajasthan,Jaipur,Portal,ENT-009431,LOW,SYNTHETIC
CMP-002615,2026-06-04T05:20:06+00:00,Marketplace,4390.09,Tamil Nadu,Chennai,Police Station,ENT-004968,LOW,SYNTHETIC
CMP-002616,2026-01-11T17:05:51+00:00,Loan Scam,12179.51,Tamil Nadu,Chennai,Portal,ENT-000239,HIGH,SYNTHETIC
CMP-002617,2026-04-15T09:21:31+00:00,Card Fraud,16039.21,Telangana,Hyderabad,Police Station,ENT-003563,MEDIUM,SYNTHETIC
CMP-002618,2026-06-29T13:53:41+00:00,Marketplace,3403.43,Tamil Nadu,Chennai,1930,ENT-009018,LOW,SYNTHETIC
CMP-002619,2026-02-22T23:38:34+00:00,Impersonation,4349.51,Bihar,Patna,1930,ENT-007631,LOW,SYNTHETIC
CMP-002620,2026-05-15T11:12:50+00:00,Remote Access,4150.48,West Bengal,North 24 Parganas,Citizen App,ENT-005289,LOW,SYNTHETIC
